1.004259883347043969e+00,1.015714254427123597e+00,1.020374817368742359e+00,1.015505446315111415e+00,1.015693279404913607e+00,1.012237473701135482e+00,1.004788725234643465e+00,1.011076929178158945e+00,1.009859030051154072e+00,1.011706840010701658e+00,1.010526982249734695e+00
9.900816282329231166e-01,9.859699995793538285e-01,9.862651548837374493e-01,9.801034094302424338e-01,9.882748148817218636e-01,9.890958265665905635e-01,9.869729883917176538e-01,9.869733796857445007e-01,9.855549320693721693e-01,9.883778852784581570e-01,9.873151066152873190e-01
1.003481543233136319e+00,1.011848086739197239e+00,1.015138200656641176e+00,1.008640715188312331e+00,1.010174908097102975e+00,1.007610826639991908e+00,1.010227596653827886e+00,1.012607138427405129e+00,1.013835305187970937e+00,1.014011123338656395e+00,1.014400974210875050e+00
1.002222271159808553e+00,1.006581106612719267e+00,1.008342412275169186e+00,1.001868071097164359e+00,1.005353582502050314e+00,1.004018595497510935e+00,9.960063841637697424e-01,9.998003528739657364e-01,9.976680289938052448e-01,1.000407747422032978e+00,9.988866180839977016e-01
1.006676845130826559e+00,1.012075425724544120e+00,1.013214597396788319e+00,1.005945559848903326e+00,1.010131200508574967e+00,1.008935375413586355e+00,1.003106561714300016e+00,1.005873918334122097e+00,1.005323192376817776e+00,1.006512990705212163e+00,1.006330978263344278e+00
9.888241764743065376e-01,9.863878045254299565e-01,9.892670497806101970e-01,9.846522844077942871e-01,9.902882820726987001e-01,9.896165314563257764e-01,9.935089836512581707e-01,9.942783625801574487e-01,9.908747844180366693e-01,9.948370073549384074e-01,9.927201441143813643e-01
9.885782326344154658e-01,9.931347575087912105e-01,9.968628779443751142e-01,9.915369312781713296e-01,9.944929638945581019e-01,9.923451683742435803e-01,9.921083665350287628e-01,9.952258085422420741e-01,9.947875838668154280e-01,9.959145548067139808e-01,9.956486295475496240e-01
1.007324087179084948e+00,1.005365324892290246e+00,1.004411140123800950e+00,9.960652321230293316e-01,1.004340011941728728e+00,1.005191509535981353e+00,1.002379020887854910e+00,1.001264498662904456e+00,9.987165361172763989e-01,1.003250461179447717e+00,1.001878608758691058e+00
9.890736768332322182e-01,9.921163754817134972e-01,9.970762301035751562e-01,9.927907135734007626e-01,9.956144884467942324e-01,9.932840649122864907e-01,9.988774737522134739e-01,1.000418346431089178e+00,9.970777843736093882e-01,1.001189203020270035e+00,9.991601638662878093e-01
1.011880523850143154e+00,1.005749477474177533e+00,1.004009890584089515e+00,9.965808073060027361e-01,1.007423597696817108e+00,1.009039826446357146e+00,9.977520629220147930e-01,9.992077047648340038e-01,1.002218479956033859e+00,1.000622039603705105e+00,1.002687260085991072e+00
9.926895225746376061e-01,9.975860320574614359e-01,1.001704863890695352e+00,9.964954930624212448e-01,9.994763102559793833e-01,9.973317009506327269e-01,9.993546850539307691e-01,1.000710995111925738e+00,9.999785919740229456e-01,1.001104349044426689e+00,1.000546397113790675e+00
1.001711226188476633e+00,1.009045578743292371e+00,1.011463433234306653e+00,1.004775629575607176e+00,1.007387064868601634e+00,1.005486542063850797e+00,1.007271405245049323e+00,1.009213438943205698e+00,1.006330820080482802e+00,1.010420988261177211e+00,1.008476388639945709e+00
1.013077546502643367e+00,1.008585588028138913e+00,1.006930403334284962e+00,9.987912538047756250e-01,1.009564575469995340e+00,1.011206153718759770e+00,1.002334052196589331e+00,1.001327998203594527e+00,1.001362982272808511e+00,1.003150914516483194e+00,1.003052663237764097e+00
9.951635947002132054e-01,9.966506246423405546e-01,9.992104744867058574e-01,9.937766248476469499e-01,1.000095009566597914e+00,9.989085553856626998e-01,1.004826290317402115e+00,1.005076279162298469e+00,1.005879317092355674e+00,1.006308358618971166e+00,1.006733749070669370e+00
9.885010687827320286e-01,9.796758543737451586e-01,9.780748623487496296e-01,9.705864382580494665e-01,9.813343627738416730e-01,9.834377148521030731e-01,9.800882312978690392e-01,9.785337217898526507e-01,9.765687585093932865e-01,9.808593528997840982e-01,9.794506997502274714e-01
1.000627496662799487e+00,1.004122815033179128e+00,1.007133213854280118e+00,1.001318602247802003e+00,1.005575687793278217e+00,1.004009194445366626e+00,1.001256953555408780e+00,1.003611108555045206e+00,1.002108565730044143e+00,1.004156943692614989e+00,1.003550846450703693e+00
9.764769136196022048e-01,9.767620884779538715e-01,9.790711924401442889e-01,9.736067239575808552e-01,9.792140527721137078e-01,9.785811772183807822e-01,9.872961931977815020e-01,9.854355609052425358e-01,9.849429593080624157e-01,9.870588710829080181e-01,9.866892009990771983e-01
1.005814791775978767e+00,1.009234452511761582e+00,1.011807988326628438e+00,1.005797242786202528e+00,1.010350354069351697e+00,1.009000475500645200e+00,1.002859754890489175e+00,1.006141092757812938e+00,1.003612119905841205e+00,1.006077064234492502e+00,1.004671532724499272e+00
9.699397231212136816e-01,9.681986264719727453e-01,9.711083800906931129e-01,9.662568335732610869e-01,9.720360007135601110e-01,9.714908897822884803e-01,9.821220194210951160e-01,9.798405565288038632e-01,9.815225745152709180e-01,9.813844023176367948e-01,9.824359695273473525e-01
1.000250834367240271e+00,1.000160002610348764e+00,1.001355342831931727e+00,9.946875825394128068e-01,1.001028241576056743e+00,1.000731850945408841e+00,1.000651183267117883e+00,9.997412470670705709e-01,9.999356150209499638e-01,1.001688103069670044e+00,1.001821930418683948e+00
9.838888574726701863e-01,9.917909291063989885e-01,9.982359471728525779e-01,9.941647445785282144e-01,9.935388589447415875e-01,9.897557965121717150e-01,9.928804481860157294e-01,9.967764594961477931e-01,9.927215987891180315e-01,9.972627167784560154e-01,9.948263751219276196e-01
9.744605928847719367e-01,9.821727974874306932e-01,9.883452573709262667e-01,9.839685838657802330e-01,9.840735108824664179e-01,9.802959722233486328e-01,9.843620118604757829e-01,9.868226953232006604e-01,9.829524352312987157e-01,9.871424654911558072e-01,9.852301184522516131e-01
9.879562891571099792e-01,9.896179105350615401e-01,9.923251871841610727e-01,9.866624130831225248e-01,9.916050903416532281e-01,9.904118745159278259e-01,9.900818935865370873e-01,9.916730197884847664e-01,9.880560620088595369e-01,9.919097267860746969e-01,9.897295614228932559e-01
9.903562345471166317e-01,9.973368282477911295e-01,1.003065114691819470e+00,9.990750313042223718e-01,9.997570110788617237e-01,9.965362922423962599e-01,9.959072248043284725e-01,9.999671136672781957e-01,9.983436001426302386e-01,1.000621055370102930e+00,9.995743295510790549e-01
1.001820562095045331e+00,1.003897737955635083e+00,1.004965169131748937e+00,9.984436932159710398e-01,1.003387088626040091e+00,1.002879961544208109e+00,9.974949645014000721e-01,9.996307394664153412e-01,9.991196667442767687e-01,1.000935662317111952e+00,1.000330490224328850e+00
9.892469080446316676e-01,9.847422825272060809e-01,9.854777804338821223e-01,9.795186718061590359e-01,9.872446085134065630e-01,9.878644263076872267e-01,9.873046502192742713e-01,9.866547506825210645e-01,9.836965679464257928e-01,9.878672893001386734e-01,9.859247360394798321e-01
9.925937851879793605e-01,1.001097458988210898e+00,1.006282360923864916e+00,1.001194610384488204e+00,1.001355546331232693e+00,9.980552687295195513e-01,1.001034377718439394e+00,1.004283536612188055e+00,1.004917957952341068e+00,1.005063338320820732e+00,1.005162960239443404e+00
9.848641779892587378e-01,9.782315298304885554e-01,9.790087687688741047e-01,9.735866867036603312e-01,9.817446576491054566e-01,9.828247118078136113e-01,9.735771117156463150e-01,9.752408008949772222e-01,9.720754249357222987e-01,9.763919062812249638e-01,9.738372154315840801e-01
9.894659583219665988e-01,9.926746043772641803e-01,9.953279646850339279e-01,9.892914717774552447e-01,9.927443688666702792e-01,9.913691779950413174e-01,9.934667092363130836e-01,9.932018659411736561e-01,9.920934724152199458e-01,9.953279251118967164e-01,9.942753919045129729e-01
9.910543255072543634e-01,9.982937677654996067e-01,1.001603787842191728e+00,9.957074412944408870e-01,9.982833878310126696e-01,9.960541638067726966e-01,9.915415770550692898e-01,9.945035917819885496e-01,9.947308100483659432e-01,9.951465524424394360e-01,9.953447979007000734e-01
1.000168881582397695e+00,1.012600559064151140e+00,1.019368380681201502e+00,1.015457729990786984e+00,1.012838472453089445e+00,1.008161309490876789e+00,1.000338354480809988e+00,1.008589393808614121e+00,1.002127229203573222e+00,1.007339808817472981e+00,1.003607322457801265e+00
1.022154886491731363e+00,1.016786058462576303e+00,1.012877165780893041e+00,1.003876133162581619e+00,1.015572064363429838e+00,1.018298302784481857e+00,1.003817560940133191e+00,1.004786825734662159e+00,1.005140893018872328e+00,1.006728692971869954e+00,1.006411608635067623e+00
1.029683261852176068e+00,1.033907306557696693e+00,1.033895950034735334e+00,1.026687184302371936e+00,1.032053523673597262e+00,1.031625614863523444e+00,1.013925921864342605e+00,1.018892222913807544e+00,1.019399197300236315e+00,1.019784403964629771e+00,1.019962886693858595e+00
9.717308309620803497e-01,9.711839049902829535e-01,9.739041222839602829e-01,9.686138377133607369e-01,9.748267478018693977e-01,9.740840756670530176e-01,9.799830931356715569e-01,9.788055329979536978e-01,9.808456489425032565e-01,9.803626115306052213e-01,9.815231532904485912e-01
9.966824822274160667e-01,9.947442604703155000e-01,9.952389815222557612e-01,9.884758688104419155e-01,9.959315493776651484e-01,9.961174265306906861e-01,9.906604924102312415e-01,9.908225683121885119e-01,9.902998419930475471e-01,9.924189259032152322e-01,9.920841677723221119e-01
9.779584264043383879e-01,9.797501098787386731e-01,9.823870979364480727e-01,9.763314801152797040e-01,9.809896308413887933e-01,9.796883937230748129e-01,9.894477665838780078e-01,9.877608795482992754e-01,9.871471739106282284e-01,9.896002415768574423e-01,9.892789482114279220e-01
1.018317132875005582e+00,1.026355351196633015e+00,1.028310310218322199e+00,1.021236402881869676e+00,1.025099677385727714e+00,1.023115660485711897e+00,1.022796023892084127e+00,1.024724413304300974e+00,1.025396778701333611e+00,1.026316635942363220e+00,1.027040720449678757e+00
9.800072402228439117e-01,9.895181024495363076e-01,9.958724400216316663e-01,9.921024829084704733e-01,9.922290668541546843e-01,9.884128831556024952e-01,9.905492397625843548e-01,9.938441787565217567e-01,9.908806404980352589e-01,9.943365912069784818e-01,9.922667192736718267e-01
1.002269903432466691e+00,1.014768041825144795e+00,1.020322905359939192e+00,1.014990526021011696e+00,1.015079313425507612e+00,1.010999870902989928e+00,1.008913445606332226e+00,1.014052054524096969e+00,1.012324762131337819e+00,1.014107302978897396e+00,1.013014301248285731e+00
9.835301519758312683e-01,9.771877047299563079e-01,9.769703237252249650e-01,9.696176789431494303e-01,9.795786020575991682e-01,9.808492204998948694e-01,9.795981934778319467e-01,9.781054094495905682e-01,9.739383232092954090e-01,9.797570912404239829e-01,9.771851324466277466e-01
9.769463608091496498e-01,9.772821648182435927e-01,9.797097969883654667e-01,9.737763953672521344e-01,9.787379686066692841e-01,9.778900507471051107e-01,9.771029375601693046e-01,9.785654207103414715e-01,9.775956476409681795e-01,9.799038299682429898e-01,9.790914483966938198e-01
1.007215516979967918e+00,1.014535828580286569e+00,1.018206911819123928e+00,1.012741568943960724e+00,1.015317655733685820e+00,1.012936401697366984e+00,1.004309797328559295e+00,1.009086143896735122e+00,1.004706253977316610e+00,1.009386658151407712e+00,1.006793199893080804e+00
9.974801148351557512e-01,9.936016736284998263e-01,9.944432795166356920e-01,9.883701155779124337e-01,9.967782582578771366e-01,9.973403999575883860e-01,9.987966654220540308e-01,9.977480129924265473e-01,9.958051289458211830e-01,9.988766177253783907e-01,9.973452247585961050e-01
9.813307868631200304e-01,9.796615625607576483e-01,9.817874615829198515e-01,9.752747877644747376e-01,9.816922699481384074e-01,9.812978079615969351e-01,9.908011000468552876e-01,9.879873024112326707e-01,9.888416576851046802e-01,9.901988925626439286e-01,9.905802556244300838e-01
1.000512035523172027e+00,1.000968400899229449e+00,1.002051404348689889e+00,9.949545627695259853e-01,1.001302243748965148e+00,1.000710075262096987e+00,1.003924608511396643e+00,1.003832115641705158e+00,1.002478769213292598e+00,1.004568037718055695e+00,1.004026159787751560e+00
9.792432496347092119e-01,9.780874505121378570e-01,9.796736496671937244e-01,9.735408301664325581e-01,9.797330686673415556e-01,9.793540029841085737e-01,9.750742132102147020e-01,9.770345897007706171e-01,9.752227636313369752e-01,9.779410722231917097e-01,9.770651991337786502e-01
1.001996297493813248e+00,1.007013389221195210e+00,1.008783360113279626e+00,1.001990157724143460e+00,1.006124893444432677e+00,1.004830017246571394e+00,1.003499442715362511e+00,1.004482945289580043e+00,1.005271105971059287e+00,1.006003714393096216e+00,1.006712569299978988e+00
1.007213278188841876e+00,1.009624360733393234e+00,1.010348826626420227e+00,1.003463428738973207e+00,1.009185692449424465e+00,1.008885480099360521e+00,1.003245346700611718e+00,1.004766607053874328e+00,1.004856358936190519e+00,1.006347571810332742e+00,1.006049655170375479e+00
9.933985681562481629e-01,9.976142035009467612e-01,1.000314332007740337e+00,9.938911013230894431e-01,9.972450113845382491e-01,9.955995866846899522e-01,9.947620974075176425e-01,9.965495161015260894e-01,9.960596263814553986e-01,9.979978149451664837e-01,9.975484382980908116e-01
9.673937981737342762e-01,9.681752782919551548e-01,9.723436447401474503e-01,9.679227140050327138e-01,9.716079367573071668e-01,9.701174671372281288e-01,9.828585336138875306e-01,9.818594933649750223e-01,9.799133766512111432e-01,9.824028090943088820e-01,9.809827902242322928e-01
1.006001162223520318e+00,1.011620284550283522e+00,1.014252990293521339e+00,1.007716962910048197e+00,1.011914024762655240e+00,1.010313236612655485e+00,1.006662075884392715e+00,1.008760400270258595e+00,1.008363615986814121e+00,1.009838544584664044e+00,1.009595165588104582e+00
9.933682326623142211e-01,9.975536850808733869e-01,1.001931041432003955e+00,9.971327373485959766e-01,9.995726205750962157e-01,9.975391579130808983e-01,9.929635503081402081e-01,9.973424393406290500e-01,9.932044764465735032e-01,9.976594892530299408e-01,9.948178601769025464e-01
9.913394674413030794e-01,9.898295927895532920e-01,9.907735854139985143e-01,9.832766983063261357e-01,9.911295841838594356e-01,9.908957182493287608e-01,9.893828077553866729e-01,9.899460832016612200e-01,9.900067020467876455e-01,9.912325520733540341e-01,9.913261310869159182e-01
1.003579918892927303e+00,1.009358627590514423e+00,1.010840180395853771e+00,1.003981540465419764e+00,1.007798499860651731e+00,1.006330359688482279e+00,9.993355470714387900e-01,1.002458901662101942e+00,9.985329266744558119e-01,1.003516824854832956e+00,1.001162146544471332e+00
1.007366865539026213e+00,1.010875536025113819e+00,1.013466507190990296e+00,1.007634180520319056e+00,1.011335872170569417e+00,1.009914057200169468e+00,1.010186412829351621e+00,1.012565739794671904e+00,1.010808706419749070e+00,1.013093053895836704e+00,1.012095571444015851e+00
9.827692564137571196e-01,9.865781791739872686e-01,9.907113512841544400e-01,9.854202636088955636e-01,9.896069948105035152e-01,9.873684579523402949e-01,9.904458123611046272e-01,9.912707091356331990e-01,9.893731449793651267e-01,9.921600901999373390e-01,9.912404165657487942e-01
9.865064560899119428e-01,9.907514789939585453e-01,9.950142117049642909e-01,9.900321898960875444e-01,9.934114880806111936e-01,9.912738456083395322e-01,9.893099177834173696e-01,9.916406400206120297e-01,9.875642647623162906e-01,9.917887137948270260e-01,9.895865312061807861e-01
9.763321242930723676e-01,9.782357892882530548e-01,9.816116597063556659e-01,9.759129788448526188e-01,9.809011989399103459e-01,9.794616819420572940e-01,9.767314579215932158e-01,9.784661570676186360e-01,9.744787022623198069e-01,9.792884213236798807e-01,9.767919403376491561e-01
9.966746138756914508e-01,9.994066932221590260e-01,1.000810733407142550e+00,9.941466070714821690e-01,1.000136061078776617e+00,9.994491505372919971e-01,9.956456602618168894e-01,9.968483381051377323e-01,9.953605286944933184e-01,9.988290619258711756e-01,9.977194337619239572e-01
1.008236666569949147e+00,1.008797631941121598e+00,1.010726616638129904e+00,1.004253078349303108e+00,1.010046277448461760e+00,1.009271698204145196e+00,9.978399573302648706e-01,1.001974310814757851e+00,1.002141825716210688e+00,1.003227961253289280e+00,1.003275335451323524e+00
1.009599200896347027e+00,1.015814656270392691e+00,1.018286464727310658e+00,1.012053577256241788e+00,1.014725627804764496e+00,1.012939916804431295e+00,1.004284778997810879e+00,1.009840645053688091e+00,1.007869077783720257e+00,1.009925194413425986e+00,1.008514406109286110e+00
9.806872034674888328e-01,9.812651630325455177e-01,9.844509234120668584e-01,9.795501620143403088e-01,9.840815971313822130e-01,9.826498639510368172e-01,9.809370934641155060e-01,9.829747773479108330e-01,9.789651366854391634e-01,9.836242341307800396e-01,9.813157518423779591e-01
1.006903951542323705e+00,1.014398965796308394e+00,1.017232771854785334e+00,1.011242076378250587e+00,1.014737097070045113e+00,1.012761210021572156e+00,9.999478580888434553e-01,1.006078048835755023e+00,1.005137552500803277e+00,1.007218064352597864e+00,1.006142265495683308e+00
1.008834096879818398e+00,1.010014629768950734e+00,1.011275089125302840e+00,1.005125502992157083e+00,1.011753920063660717e+00,1.011369680756565304e+00,9.981230568426293637e-01,1.002168549038816581e+00,1.001218574649702209e+00,1.003522188561598361e+00,1.002769925296968401e+00
9.702854402936241796e-01,9.666388737932973818e-01,9.671699181944690693e-01,9.599600846530059739e-01,9.681018358279389613e-01,9.684709266407740547e-01,9.772951538973113639e-01,9.733152571249115148e-01,9.730783288350419724e-01,9.753560469300029956e-01,9.754577633675015624e-01
9.680058061613606712e-01,9.699049248832115611e-01,9.740221024221155099e-01,9.696217994341810309e-01,9.731315229050270244e-01,9.714910722949119393e-01,9.807932125537941470e-01,9.797311327846068840e-01,9.802871710863571009e-01,9.806451781016796154e-01,9.809889270177064580e-01
1.010507470381367678e+00,1.014240147924866164e+00,1.015764379434914488e+00,1.009427589538032022e+00,1.014285517178868723e+00,1.013402434050438172e+00,1.007613404355272912e+00,1.010416343579616072e+00,1.009585344269808171e+00,1.011423911931941477e+00,1.010875655240323301e+00
9.782128394167713958e-01,9.893732114143156675e-01,9.953355991469299280e-01,9.908050270814364735e-01,9.904972494184891563e-01,9.865966910450836291e-01,9.874857189563648330e-01,9.906957356509173973e-01,9.920828628795724802e-01,9.928100482701736063e-01,9.933686550137292848e-01
1.013871388344095514e+00,1.021569631923808785e+00,1.024156777105934335e+00,1.017462851408509561e+00,1.020233432281759223e+00,1.018106226673740844e+00,1.013472899675778249e+00,1.017100147619869555e+00,1.013065181526932257e+00,1.017527738260251891e+00,1.015202102880326640e+00
9.730563228515660690e-01,9.765544003452203414e-01,9.796737920592487603e-01,9.743312138644529830e-01,9.779011978210332412e-01,9.762630279252290100e-01,9.834544271473680821e-01,9.821702136623423618e-01,9.829627530331849217e-01,9.843857688542339002e-01,9.846948702204276760e-01
9.955360741705422400e-01,9.985834637767486699e-01,1.001130305633525674e+00,9.950254278603977154e-01,9.996705954819413709e-01,9.983601709153828718e-01,9.926562544528098053e-01,9.946465102398169833e-01,9.929445663815639200e-01,9.961607236373362095e-01,9.948285293308567478e-01
1.019186324657437748e+00,1.031875692122137478e+00,1.035293549145924530e+00,1.028917098908781913e+00,1.028511492572194319e+00,1.025334082366512245e+00,1.009274120905274685e+00,1.017490363370997075e+00,1.017607501118198199e+00,1.018379007659950597e+00,1.018046547995760109e+00
9.927155386030260820e-01,9.929697931454130044e-01,9.950046042776830024e-01,9.890055840239810880e-01,9.930545706920516080e-01,9.921973224721877260e-01,9.887636846337400920e-01,9.924277857148015025e-01,9.891660191915340183e-01,9.934558874020500419e-01,9.909518061594169147e-01
9.919911416339165511e-01,9.981044027220153936e-01,1.002730128250685970e+00,9.974512847898681089e-01,9.988039844939639034e-01,9.961034254923446518e-01,9.959453310891754896e-01,9.992168903041108718e-01,9.962781663728261794e-01,9.994045923134008413e-01,9.977336495560520380e-01
1.007824003747716857e+00,1.006398142788663241e+00,1.004543599299396961e+00,9.961461198826200292e-01,1.005698258200077078e+00,1.006893312632142434e+00,9.996646129994556373e-01,1.001037182157737071e+00,1.001039473853817086e+00,1.003079897010827448e+00,1.002529909441403078e+00
1.006997227339978540e+00,1.010268564800951285e+00,1.010399258409087064e+00,1.002328619243824770e+00,1.009330509074015225e+00,1.008935950915851087e+00,9.990658943442438655e-01,1.001577465660540511e+00,1.002280460601373546e+00,1.003226876435613368e+00,1.003659709049623761e+00
9.765772341126012224e-01,9.756253928202868186e-01,9.766304121914278769e-01,9.697151825682476245e-01,9.757344665860235855e-01,9.755757311141470822e-01,9.842232423380024020e-01,9.819654908080577282e-01,9.834302742539194897e-01,9.845222360835469422e-01,9.851300879123966459e-01
9.988743896541045775e-01,1.007189469823462025e+00,1.012646646692221042e+00,1.008534927140146475e+00,1.009352414083464655e+00,1.006167260918412465e+00,9.910193012497622300e-01,9.981139503131016832e-01,9.924015612334802228e-01,9.982074261402388293e-01,9.949616123320949024e-01
9.976164328655083846e-01,1.002231445276777322e+00,1.003754140645334081e+00,9.970697938463660703e-01,1.001413469003938017e+00,1.000133408935409918e+00,9.986027341521993561e-01,9.999600309992732194e-01,9.988147716383202201e-01,1.000790369566117333e+00,1.000407593247158333e+00
9.824650666484485706e-01,9.932186063653706265e-01,9.998111388846957492e-01,9.958945326513335417e-01,9.961943038776346349e-01,9.921912663056039472e-01,9.946564592978067720e-01,9.980869006599097926e-01,9.966988680913576593e-01,9.985929566202350616e-01,9.977566576559865341e-01
1.013676448771623217e+00,1.021231472256059369e+00,1.023347812784933808e+00,1.016297263650578264e+00,1.018357921765490337e+00,1.016202115900668224e+00,1.006486015251955024e+00,1.012533622111005727e+00,1.010407152287646326e+00,1.012474129697939595e+00,1.011460382069720554e+00
