1.005272553565402349e+00,9.997492890076754568e-01,1.004662472403486273e+00,9.979413180325771293e-01,9.989540194906226800e-01,1.006073662323456963e+00,9.983614740324958658e-01,9.973735661982772172e-01,9.991028936333862243e-01,1.000215143363890169e+00
1.002497967975059412e+00,9.978617440454700116e-01,1.000853453621373124e+00,1.002977092184138552e+00,9.998950126669148286e-01,1.000259500724758110e+00,9.983668962657815671e-01,9.982532900187610636e-01,9.988716073786632066e-01,1.000115856723035490e+00
9.993655448258427221e-01,1.000598379978400176e+00,9.968939368169948967e-01,9.947160833382123757e-01,1.002952366602048118e+00,1.000730678121426465e+00,9.984905649234053771e-01,9.986136734603587861e-01,9.975429516640160754e-01,9.996217175574791947e-01
9.971177383877355416e-01,9.993515729820575677e-01,9.942847255500554260e-01,1.005990917673230678e+00,9.949032422843819834e-01,9.952961339575809863e-01,9.994874962114844719e-01,9.988653894209521544e-01,1.000466852817409880e+00,9.996718124736934108e-01
9.942378267544649262e-01,9.968217041610386575e-01,1.000730015236054760e+00,9.966049342722200777e-01,9.945625114796979860e-01,1.002722670556410289e+00,1.000575043605218095e+00,9.986870128987889172e-01,9.998385096966014851e-01,9.984385977448180238e-01
9.940203410381717175e-01,9.959295299329495865e-01,9.937537624773692402e-01,1.003787569598626250e+00,9.970629896828948624e-01,9.950705237416257454e-01,9.985052638782846435e-01,1.000032290184885042e+00,9.969166603031730522e-01,9.984482823495134385e-01
1.005298199943881254e+00,9.921961595951348523e-01,1.004342154285088995e+00,9.975440845480595398e-01,9.957105859161154982e-01,1.003526149677442580e+00,9.980979453189853245e-01,9.992424486425189878e-01,9.979362188505697118e-01,9.966827393491641818e-01
9.982332750355726869e-01,9.985136527558921005e-01,9.991741514586425232e-01,9.978263387072047186e-01,9.959239525683978300e-01,9.958143929353232560e-01,1.000085912318205983e+00,9.948239070458164690e-01,9.986122627511481165e-01,9.991624564398609021e-01
1.006449025979044842e+00,1.005328123494358517e+00,1.000675277747264502e+00,1.002291219703058234e+00,9.953354176075508430e-01,1.003681870098548146e+00,9.993972225575042945e-01,1.003228642075163712e+00,9.995897320657334273e-01,9.958895285593020175e-01
1.001218282167477991e+00,9.984975378107658894e-01,1.002585022472376020e+00,9.964382656680932371e-01,9.988176372954205018e-01,9.965909958532925828e-01,9.997704051003811765e-01,9.965331393322389708e-01,1.000776775444234712e+00,9.980231423533917345e-01
1.003189879754420089e+00,1.008378723506729191e+00,1.004489170241390061e+00,9.996447340978250606e-01,1.001622418528726355e+00,1.008587695542355611e+00,1.000964056689691128e+00,1.001658855166101647e+00,9.994850410905293803e-01,9.984102394060844210e-01
9.977575786194968765e-01,9.987410379699021012e-01,9.947250251252942599e-01,9.975105698463740955e-01,9.958996249978848692e-01,9.986063092737809122e-01,1.001244778567932592e+00,9.986622174211119418e-01,1.001786914804898565e+00,9.957917101726799780e-01
9.969035266572571219e-01,1.001525578257003168e+00,1.005295408177402816e+00,1.001382395759314203e+00,9.995016438172384943e-01,9.965121380493020542e-01,9.979175580529815459e-01,1.000196646566414049e+00,1.000868875758831544e+00,1.001516987420813409e+00
1.002404083557076664e+00,1.005646225313910014e+00,1.000307472476810400e+00,9.965819299994069791e-01,9.935361249849947729e-01,9.990059038350872500e-01,1.000123151141408151e+00,1.001384476224519648e+00,1.000149812980441144e+00,9.985290863155167340e-01
1.006061865100006170e+00,9.969040366850485668e-01,9.971059603447565145e-01,1.003514066960725426e+00,9.986176228776940667e-01,1.000235159033155075e+00,9.986008648301728519e-01,9.996495073035465140e-01,9.988791458378013521e-01,9.980139007466347634e-01
9.991938663253059350e-01,9.992140422613778883e-01,9.987753689211215091e-01,9.935136453149004954e-01,1.001352231216274813e+00,1.004095564170122357e+00,9.979346091596682511e-01,1.000642298049438272e+00,9.979431821468760511e-01,9.992490366884280162e-01
9.968137792357719684e-01,9.951538220489863917e-01,9.994970309611979076e-01,9.964350512622390799e-01,9.981185328977714155e-01,1.001648736999462219e+00,9.951394381199122341e-01,9.992567312398329404e-01,9.988328465687670299e-01,1.001321712040717848e+00
1.002334261488628142e+00,1.003880623179380427e+00,9.975187101765129460e-01,9.986103159704193821e-01,9.933552036587314227e-01,9.995167660586313785e-01,9.974943175412277485e-01,1.000138136451664383e+00,1.000798987151505948e+00,9.972552430410123181e-01
9.985731048863061288e-01,1.003087400297391518e+00,9.991030580847054532e-01,9.958265373163038836e-01,1.003217573968864462e+00,9.995472367697854077e-01,9.988700684684097553e-01,9.974731874982663005e-01,9.996907114109405690e-01,9.990998783226585633e-01
1.003138868549614093e+00,1.001581891312860240e+00,1.003757315005847195e+00,9.974991143837431684e-01,9.987464712839416725e-01,9.971255209774481099e-01,1.001701148691155119e+00,9.993177089489603260e-01,1.000371719885531085e+00,9.980642573608615731e-01
9.924675923172704417e-01,1.004561480100798709e+00,9.978079876148749916e-01,9.920367876649828220e-01,9.920245747189010421e-01,1.005076975668995232e+00,1.000093256912058859e+00,9.975811845344547679e-01,9.995089763797384563e-01,9.972300693237348135e-01
9.991012324391201904e-01,9.991766855952015636e-01,1.001735730989606221e+00,1.006546872107187962e+00,9.986844905944216588e-01,9.968739426638629775e-01,1.001258267312795658e+00,9.983691534548086999e-01,9.985429605497884165e-01,9.999227702244514182e-01
1.000744052695808017e+00,1.001498468486605287e+00,1.002458942893849070e+00,9.994901641152545979e-01,1.000377562991504155e+00,1.000777817122445956e+00,9.962200681971424832e-01,9.996895768687550365e-01,1.003016626448969051e+00,1.001765313127426893e+00
1.000711133543817910e+00,9.968327853631795410e-01,9.978770179587919120e-01,9.999169237734232274e-01,9.960820204371488851e-01,1.000355090203674857e+00,1.000479449752028849e+00,1.001659544136781044e+00,9.970033042926810252e-01,1.004080193327418380e+00
9.986133734356453795e-01,9.953254478811160988e-01,9.953157026683606690e-01,1.000332281854359184e+00,1.001699323742077485e+00,1.001396267992204825e+00,9.997261046772204507e-01,9.998308688186440252e-01,1.000995203649831744e+00,9.990922446358941889e-01
9.944055173480261800e-01,9.977173901615281615e-01,9.959503482580644995e-01,9.925328962192463411e-01,9.942466513666751160e-01,9.920365756702428373e-01,9.960228076483661486e-01,9.986619082180644424e-01,9.996985649528413731e-01,1.000657838554080747e+00
1.000514198240544550e+00,1.005476638891302787e+00,9.980121074434122885e-01,1.001522833618500696e+00,9.956470482107619979e-01,1.004268952200115583e+00,9.994031863802230742e-01,1.001612156742976101e+00,1.001655270193106961e+00,9.978571683499870559e-01
9.983193975391606578e-01,9.991846599977891596e-01,9.981726690176938588e-01,9.938630890068715917e-01,1.002433663406275599e+00,9.958921972937585521e-01,9.964299299449070890e-01,9.999529363315591279e-01,9.978705488299866033e-01,1.001147359916132684e+00
9.940071197015796223e-01,1.002468045865317459e+00,1.004235632944952883e+00,1.004550103726154608e+00,9.975424391673336499e-01,9.971307113567176028e-01,9.971628125495711759e-01,1.001320739079221589e+00,9.995694941875946649e-01,1.000046054729853529e+00
1.002789134492544809e+00,9.934495771062065161e-01,9.949166594892079329e-01,1.008968204345282116e+00,1.003357025852970486e+00,1.000116930131893289e+00,1.000631689945791214e+00,1.001117779733443180e+00,9.973314792950167540e-01,9.991786251267241736e-01
1.001988761940169059e+00,1.000736067442864252e+00,9.993311906044697324e-01,9.969906769650056511e-01,9.970387053881695216e-01,9.984083166633084261e-01,9.981567667139630284e-01,9.980871049197039824e-01,9.995611727885997944e-01,9.984436134402446816e-01
9.965039498394246964e-01,1.000084893372812811e+00,1.002680182923554542e+00,9.965911209490553313e-01,1.004957453675343837e+00,9.913751524520725278e-01,1.000439949647040416e+00,1.000697147540607679e+00,9.981820278752996378e-01,1.000492970587330888e+00
1.004899498240162892e+00,9.941063543473876996e-01,9.948132844195315405e-01,9.973639276399300924e-01,9.958638879601525717e-01,9.994172034668747928e-01,9.991198408993162694e-01,9.998466668617770337e-01,9.997279254154248784e-01,9.991094352168244930e-01
9.970655140216220236e-01,9.989674207487041491e-01,1.001861124502996248e+00,9.998994724940608592e-01,9.944519669038306420e-01,1.000441266064538093e+00,9.990601526744827821e-01,1.000003532276089402e+00,1.000542787592286098e+00,9.983614385588718276e-01
9.950825320842561217e-01,1.003168475445350261e+00,1.000747626057786333e+00,9.988141915039956409e-01,9.920833409413538639e-01,9.997401043024831679e-01,1.000129984236899139e+00,9.983221623873281825e-01,1.000178902528706226e+00,9.986261332565385951e-01
1.005729658114309366e+00,9.991897648913034002e-01,1.006477530362513528e+00,9.974712779080877612e-01,1.000557607537108318e+00,1.001698938379334658e+00,9.983346495362580564e-01,9.991747873520845369e-01,9.971522351326261857e-01,9.977841661601903889e-01
9.920556664010009573e-01,9.987104770002397380e-01,1.002310992692783564e+00,9.970758859310980826e-01,9.999496555123784658e-01,9.980536886731169455e-01,9.977925703017931358e-01,9.984846986217817966e-01,9.990266330068060530e-01,1.001440084114298523e+00
1.001332668842170870e+00,1.005998619856663501e+00,1.000745617691840783e+00,9.997927282297137674e-01,1.005429203151126272e+00,9.964361324033969014e-01,1.002422738515785117e+00,1.001206107944464740e+00,9.984659272026801258e-01,9.979121907837424921e-01
9.971353537257313659e-01,1.003440812691957396e+00,9.991638065496604160e-01,9.974263870262984888e-01,9.949532093972950353e-01,9.992117631919078535e-01,9.968847413373281841e-01,9.970384494819324317e-01,9.997612363715553396e-01,9.989073207555519973e-01
9.972021654713316696e-01,9.989845401932871960e-01,1.000859857015637067e+00,9.960794574982589911e-01,9.994593533740390168e-01,9.976445962359679065e-01,9.984510151716277093e-01,9.969514455911663298e-01,9.980136797301142337e-01,9.982754387947007091e-01
9.988957438410837053e-01,1.001459541409095655e+00,9.955822227939236102e-01,9.936539290761602361e-01,1.003403958393243700e+00,1.000052832575589523e+00,9.976455530711483277e-01,1.001618283792941932e+00,9.994894538366472236e-01,9.994116217071236097e-01
1.001851732461175537e+00,1.005163731203376765e+00,1.001620392591581865e+00,9.981510220881194551e-01,1.000875059044458171e+00,9.954968222294752200e-01,9.992323566166524396e-01,9.999384724561616311e-01,9.964758960195445603e-01,9.982359282014148238e-01
1.001070568997643129e+00,1.002629688934052021e+00,9.989373441676943077e-01,9.979319108868447419e-01,9.980695120664178077e-01,1.000388090110890138e+00,9.995837024398260828e-01,9.995469305176779562e-01,1.000867062345771608e+00,9.961783310159340044e-01
1.001330769797704523e+00,1.002224266651800866e+00,9.956171133344445812e-01,1.000385062119533597e+00,9.921856322430612218e-01,9.922941070396795737e-01,9.980188304609358685e-01,9.988161600200147205e-01,9.974607465409455198e-01,9.993568360125713035e-01
9.961217496399145110e-01,9.971871126245406280e-01,1.003079806626129722e+00,1.001498176243458937e+00,9.952352171334376552e-01,9.990067967358281509e-01,9.971442467916912245e-01,9.973124660357620686e-01,9.950415629858155864e-01,1.000096864934859386e+00
1.001626203363827683e+00,1.005974364144198496e+00,9.995955485029712762e-01,1.005746658404783833e+00,1.001435477501062099e+00,1.000838249553352322e+00,1.000145061399271507e+00,9.998951041097108305e-01,1.000006027752922799e+00,9.982569527880857940e-01
9.947671854821736881e-01,9.994914959075287264e-01,1.004287505676555670e+00,9.992767428627864490e-01,9.979438708798200608e-01,9.973592101318839998e-01,1.000203232720035640e+00,1.002444895464144059e+00,9.996539877535333130e-01,9.969986291583605720e-01
9.997303519003061245e-01,1.002348633924538657e+00,9.981057669438668789e-01,9.977772914309419594e-01,9.967592512561622708e-01,9.960230212719410892e-01,9.962259113428670876e-01,9.997943506523302437e-01,9.986881440089386830e-01,9.994611139393317911e-01
9.976987685734162170e-01,1.006154983730862318e+00,9.965526025470005100e-01,9.983832514240914557e-01,9.975168543052632675e-01,9.946690040853506387e-01,1.001255226183512370e+00,1.000231790620390582e+00,9.996634466911009653e-01,1.000229927942117847e+00
9.966081406174200907e-01,1.003460417739585164e+00,9.954631004889497037e-01,1.002842278961702194e+00,9.975066213620783495e-01,9.964139129287273855e-01,9.998069879434721141e-01,9.988744411407223245e-01,9.979882133443195302e-01,9.975700254799282352e-01
1.002161874497772942e+00,1.007725194523054979e+00,9.981153254731900404e-01,1.000141010221521132e+00,9.964189630357019878e-01,9.991582862687637956e-01,9.977398923865090641e-01,9.982818703883559186e-01,1.000913809512019581e+00,1.003104036527751264e+00
1.002554059183240920e+00,9.996674021177084368e-01,1.001776549708225383e+00,9.982116109900537326e-01,1.003618229750820490e+00,9.899164431459475111e-01,9.999149695450816333e-01,9.996054139020899010e-01,1.000028950267385808e+00,9.997082332318067976e-01
1.004444838618550051e+00,1.003278742572351501e+00,9.987739878256285397e-01,9.924195902358450283e-01,9.952756684495732697e-01,1.000561777402496855e+00,9.978741139572658847e-01,9.986578415680035237e-01,9.976348282278348911e-01,1.000878666466644473e+00
9.974875647768628451e-01,9.947767467811892139e-01,1.001188536071174973e+00,9.996447343777673522e-01,9.940903570842196668e-01,9.993653796698522829e-01,9.977001938840075468e-01,9.975380513133653704e-01,9.994994002874086902e-01,9.998277388023684153e-01
9.997712031862219240e-01,9.969954403318215252e-01,1.000755706240821663e+00,1.000715730360272948e+00,1.001036171630285798e+00,9.906780601541691489e-01,9.955742006490788665e-01,9.961771048289721486e-01,1.000095813819340762e+00,9.998240332777117434e-01
1.000765826746914833e+00,1.007367619409657911e+00,9.972948773976859638e-01,9.983001998240159658e-01,9.987083497786608532e-01,9.961538228593415090e-01,9.990856353584400829e-01,9.984292534218652815e-01,9.957654269362739008e-01,9.984052017778072274e-01
9.945052104863901787e-01,1.004188129589725920e+00,1.002004733964751315e+00,9.944783340489566914e-01,9.962367439962993565e-01,9.997074643782063452e-01,9.979998958169697953e-01,9.973581693718326369e-01,9.980209640349128053e-01,1.000909533967645038e+00
1.004032222392025275e+00,1.001694260274427650e+00,9.956384305420911129e-01,9.982182691104755090e-01,9.991822314021381324e-01,1.000068702933721188e+00,1.000903592978792389e+00,9.968713134025632971e-01,1.001160393654197289e+00,1.000350439755998133e+00
9.979464860297991846e-01,1.002372530348797142e+00,1.000617239431144112e+00,1.000877971983455739e+00,9.976097114647412001e-01,9.974358574976004421e-01,9.990346903312740112e-01,1.001191664737234088e+00,9.985508010114381161e-01,9.991721499828433162e-01
9.964452003270706237e-01,9.986248264423621679e-01,1.001552237775727550e+00,9.950058685658578206e-01,9.951360726713719407e-01,9.971825195548911225e-01,9.998401524132197737e-01,9.990134761954300169e-01,9.964551967405346211e-01,9.973773083461067168e-01
9.955680890764005975e-01,1.001914997817478836e+00,1.000514235093098447e+00,1.002451382436842398e+00,9.964979662031901997e-01,9.977136863396248723e-01,1.001024722977372550e+00,9.982521777760491322e-01,1.000956876134582618e+00,9.981177091197214191e-01
9.973165057308249759e-01,1.000868364826112522e+00,1.000215292030208758e+00,1.002435366549519369e+00,1.002101244602775942e+00,9.996465832923464578e-01,9.978051138056593938e-01,9.998091841821787895e-01,1.001842535978653359e+00,1.003157619414100754e+00
1.002830932186773882e+00,1.008087801825125140e+00,9.970981487466569204e-01,9.966430231886960200e-01,9.940741642895862817e-01,1.000120353354768676e+00,1.002558933526152440e+00,9.973465091172707409e-01,9.995040788769006257e-01,9.994111435947141686e-01
9.992843034781632161e-01,1.006349405806656439e+00,9.957955603942442169e-01,9.934886440708894373e-01,1.000254616750184233e+00,9.931068372947693401e-01,9.995330500617488623e-01,9.980860310425972992e-01,9.995512567043784991e-01,9.996964518419848567e-01
9.993178321785411988e-01,9.979589357930277460e-01,9.945270298673870579e-01,9.955716599954066437e-01,1.002630322373952554e+00,1.002262232296448952e+00,9.995555823148351005e-01,9.994259420320555920e-01,1.001300105180949140e+00,9.984403133597037350e-01
9.966778910668844249e-01,1.002928373395939543e+00,1.002882375372479817e+00,9.979334862097046788e-01,9.964034318434511484e-01,9.974176080735163152e-01,9.966265076744880158e-01,9.969716479542096721e-01,1.002062917298389699e+00,1.000899845435923252e+00
9.964343608504701022e-01,9.907447901090351561e-01,1.003291267206295245e+00,1.000472642753819086e+00,9.969382448742553082e-01,1.004219561177370545e+00,1.000587730484615578e+00,1.001168636580009430e+00,9.979715771676962444e-01,9.966708066382271580e-01
1.001998293636105597e+00,1.004370450094787204e+00,1.001253411976326779e+00,9.970604423275869488e-01,9.917642936837789414e-01,1.002605751931149092e+00,9.997928096603185821e-01,9.991357000513575448e-01,9.989114671697603143e-01,9.992165716215374305e-01
1.004486597578737817e+00,1.001730549460729591e+00,9.934916281829090368e-01,1.004666607766300679e+00,9.969915848907096034e-01,9.960884657540260978e-01,9.994533133012541981e-01,9.963421348688770163e-01,1.000425201139943265e+00,1.000674885481701581e+00
1.006697010065261688e+00,1.001426772041192681e+00,9.942295989083799190e-01,9.985804791914031364e-01,9.970453528458920189e-01,9.973318571151874590e-01,9.989312803703437327e-01,9.989675541378271184e-01,9.980504465945877479e-01,1.000808565903388736e+00
